0.215		0.370926		0.538993		0.538993		0.538993
0.216		0.37144		0.538993		0.538993		0.538993
0.217		0.371929		0.538993		0.538993		0.538993
0.218		0.372416		0.538993		0.538993		0.538993
0.219		0.372891		0.538993		0.538993		0.538993
0.22		0.373351		0.538993		0.538993		0.538993
0.221		0.373813		0.538993		0.538993		0.538993
0.222		0.37427		0.538993		0.538993		0.538993
0.223		0.374786		0.538993		0.538993		0.538993
0.224		0.375358		0.538993		0.538993		0.538993
0.225		0.375897		0.538993		0.538993		0.538993
0.226		0.376372		0.538993		0.538993		0.538993
0.227		0.376699		0.538993		0.538993		0.538993
0.228		0.377093		0.538993		0.538993		0.538993
0.229		0.377511		0.538993		0.538993		0.538993
0.23		0.377938		0.538993		0.538993		0.538993
0.231		0.378374		0.538993		0.538993		0.538993
0.232		0.378923		0.538993		0.538993		0.538993
0.233		0.379468		0.538993		0.538993		0.538993
0.234		0.380008		0.538993		0.538993		0.538993
0.235		0.380536		0.538993		0.538993		0.538993
0.236		0.381067		0.538993		0.538993		0.538993
0.237		0.381595		0.538993		0.538993		0.538993
0.238		0.382114		0.538993		0.538993		0.538993
0.239		0.382628		0.538993		0.538993		0.538993
0.24		0.383141		0.538993		0.538993		0.538993
0.241		0.383749		0.538993		0.538993		0.538993
0.242		0.384345		0.538993		0.538993		0.538993
0.243		0.384931		0.538993		0.538993		0.538993
0.244		0.385499		0.538993		0.538993		0.538993
0.245		0.386058		0.538993		0.538993		0.538993
0.246		0.386606		0.538993		0.538993		0.538993
0.247		0.387139		0.538993		0.538993		0.538993
0.248		0.387651		0.538993		0.538993		0.538993
0.249		0.388138		0.538993		0.538993		0.538993
0.25		0.388611		0.538993		0.538993		0.538993
0.251		0.389087		0.538993		0.538993		0.538993
0.252		0.3896		0.538993		0.538993		0.538993
0.253		0.390121		0.538993		0.538993		0.538993
0.254		0.39064		0.538993		0.538993		0.538993
0.255		0.391156		0.538993		0.538993		0.538993
0.256		0.39167		0.538993		0.538993		0.538993
0.257		0.392181		0.538993		0.538993		0.538993
0.258		0.392694		0.538993		0.538993		0.538993
0.259		0.393202		0.538993		0.538993		0.538993
0.26		0.393782		0.538993		0.538993		0.538993
0.261		0.394365		0.538993		0.538993		0.538993
0.262		0.394932		0.538993		0.538993		0.538993
0.263		0.395493		0.538993		0.538993		0.538993
0.264		0.396041		0.538993		0.538993		0.538993
0.265		0.396582		0.538993		0.538993		0.538993
0.266		0.397118		0.538993		0.538993		0.538993
0.267		0.397646		0.538993		0.538993		0.538993
0.268		0.398165		0.538993		0.538993		0.538993
0.269		0.398678		0.538993		0.538993		0.538993
0.27		0.399244		0.538993		0.538993		0.538993
0.271		0.399812		0.538993		0.538993		0.538993
0.272		0.400358		0.538993		0.538993		0.538993
0.273		0.400885		0.538993		0.538993		0.538993
0.274		0.40138		0.538993		0.538993		0.538993
0.275		0.401803		0.538993		0.538993		0.538993
0.276		0.402259		0.538993		0.538993		0.538993
0.277		0.40273		0.538993		0.538993		0.538993
0.278		0.403201		0.538993		0.538993		0.538993
0.279		0.403671		0.538993		0.538993		0.538993
0.28		0.404165		0.538993		0.538993		0.538993
0.281		0.404701		0.538993		0.538993		0.538993
0.282		0.405232		0.538993		0.538993		0.538993
0.283		0.405757		0.538993		0.538993		0.538993
0.284		0.406274		0.538993		0.538993		0.538993
0.285		0.406785		0.538993		0.538993		0.538993
0.286		0.40729		0.538993		0.538993		0.538993
0.287		0.407789		0.538993		0.538993		0.538993
0.288		0.408284		0.538993		0.538993		0.538993
0.289		0.408772		0.538993		0.538993		0.538993
0.29		0.409254		0.538993		0.538993		0.538993
0.291		0.409765		0.538993		0.538993		0.538993
0.292		0.410292		0.538993		0.538993		0.538993
0.293		0.410818		0.538993		0.538993		0.538993
0.294		0.411331		0.538993		0.538993		0.538993
0.295		0.411836		0.538993		0.538993		0.538993
0.296		0.412331		0.538993		0.538993		0.538993
0.297		0.412814		0.538993		0.538993		0.538993
0.298		0.41328		0.538993		0.538993		0.538993
